created_at,id_str,full_text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Fri Jul 10 16:26:05 +0000 2020,1281625753742905344,@jparks58949196 @TailzHappy @Stanisl34212246 @Holdenheim1 @HKrassenstein @realDonaldTrump Sounds like what an 8 year old would say when they are wrong.,0,0,2309068454,Joseph J,JosephJ38265901,,Tulsi for president,209,259,,HKrassenstein|Holdenheim1|Stanisl34212246|TailzHappy|jparks58949196|realDonaldTrump
Fri Jul 10 16:26:06 +0000 2020,1281625757710716936,"RT @RVAT2020: New ad airing before Trump's Saturday CoronaRally and on Fox News Sunday in NC and AZ: ""It's OK To Change Your Mind. We Did.""…",0,16684,1176509229328490497,Peter Epstein,PeterEpstein12,,,920,16,,RVAT2020
Fri Jul 10 16:26:34 +0000 2020,1281625873624506369,"RT @1776Stonewall: Nancy Pelosi, who demands Trump release his taxes, won't release her taxes",0,2265,1229424992242339840,Loyal American,LoyalAmericanCS,,"🗽🇺🇸 LOYAL AMERICAN, FAMILY MAN  🇺🇲🗽
MAGA2020 TRUMP IS GREATEST PRESIDENT EVER! Witty, clever, & articulate.  President Of Petoria since July 14, 2000. KAG",3092,2200,,1776Stonewall
Fri Jul 10 16:26:37 +0000 2020,1281625888375832579,"RT @ThePlumLineGS: New ABC/Ipsos poll:

Only 33% of Americans approve of Trump's handling of coronavirus

Only 32% approve of Trump's handl…",0,1291,808081070671482882,Heather Cloete,CloeteHeather,,"Dual citizen; proudly American & British. Writer, artist and cook. Art above from https://t.co/BZc5ra6VSi",269,427,,ThePlumLineGS
Fri Jul 10 16:26:37 +0000 2020,1281625888484806658,"@realDonaldTrump You got help from the Russians asshole!  Mail-in ballots are the way to secure the vote. When you lose, you’re going to pitch a fit or stroke out because you lost, you’ll file suit, but lose and then you’ll have to be dragged out of the Whit House kicking &amp; screaming. Can’t wait!",0,0,1189213730694787073,Cynthia Syl Arandacorner,arandacorner,,Part of the Resistance. Native Texan living in the Great Blue State of California!,199,40,,realDonaldTrump
Fri Jul 10 16:26:44 +0000 2020,1281625914300870658,RT @JoeBiden: As I was saying.,0,50250,925545740,Phillip B. J. Reid,phillip_reid,"Naples, Florida","Author: Three Sisters Ponds - My Journey from Street Cop to FBI Special Agent - from Baltimore to Lockerbie, Pakistan and Beyond Re: Pursuing your Dreams",4853,984,,JoeBiden
Fri Jul 10 16:26:58 +0000 2020,1281625972714827776,"RT @NewDay: ""Wearing Spanx is harder than wearing a damn mask,"" @ananavarro says ahead of President Trump's visit to Florida. ""Everybody sh…",0,726,702120332019134464,Lori Eidemanis,LoriEidemanis,"Arizona, USA",Cheesehead in the desert. Badgering witnesses since 1984.,44,21,,NewDay|ananavarro
Fri Jul 10 18:27:05 +0000 2020,1281656203714727951,"RT @charliekirk11: President Trump:

“We are a nation founded on the truth that all of us are created equal”

BLM Inc. Leader Yusra Khogali…",0,5230,800765231483916294,Annette Louscher 🇺🇸,AnnetteLouscher,"Spirit Lake, IA",I love my family. I am an Air Force Mom. I am lucky to have remarried the love of my life.,425,79,,charliekirk11
Fri Jul 10 18:27:16 +0000 2020,1281656248396664837,RT @jorgeramosnews: El presidente @lopezobrador_ aseguró en su mañanera que hay una “nueva realidad” para los inmigrantes mexicanos tras su…,0,4284,990099167002464256,adrian_mp,AdrianFaithless,"León, Guanajuato",fear is a weapon of mass destruction,537,54,,jorgeramosnews|lopezobrador_
Fri Jul 10 18:27:25 +0000 2020,1281656286694776832,"RT @realDonaldTrump: Mail-In Ballot fraud found in many elections. People are just now seeing how bad, dishonest and slow it is. Election r…",0,34312,2539396761,Duane Kloepple,duanekloeppleGK,,,606,141,,realDonaldTrump
Fri Jul 10 18:27:49 +0000 2020,1281656387790090240,RT @GeorgeTakei: Ever notice that Trump never tweets about what he is actually DOING to help us out of this pandemic? That's because he isn…,0,2323,2661009649,Kris5Crows,5Crows1Wolf,"Ohio, USA","Writer, photographer and despotic ruler of 95 acres. Don't respect cowards who lob insults from behind fake names.  Never talked politics at YOUR dad's funeral.",1065,619,,GeorgeTakei
Fri Jul 10 18:27:50 +0000 2020,1281656390327529472,"RT @ananavarro: Hell. I thought I’d never see the day when a bunch of Trump-loving, immigrant-bashing, build-a-wall-to-keep-the-brown-invas…",0,7632,823287463279894528,Bob Dowbiggin,BobDowbiggin,"Vancouver, British Columbia",Politics Politics Canadian Politics Classic Rock NFL NHL World News Canada News US Politics,1045,179,,ananavarro
Fri Jul 10 18:28:02 +0000 2020,1281656442223722497,"RT @JYSexton: Whatever Trump needs to do, in this paranoid reality, is completely necessary.

That means purges. Arrests. Extralegal means.…",0,116,87705947,Sharon ⏰tick tock MF🇺🇸,sharonhoward700,"Indianapolis, IN","Yes We Can ~ Barack Obama

#TheResistance #notmypresident #trumprussia #unhackthevote #TrumpResign #FuckTrump #BidenHarris2020",5355,5080,,JYSexton
Fri Jul 10 18:28:13 +0000 2020,1281656487887212545,@SharletaBasset1 @GreyBeard_Biker @realDonaldTrump Interesting. He did nothing the whole 8 years Obama robbed this country bling. Why bother now???,0,0,1065214720188268544,Karma's_Kousin  👀On⚖️. 🔨 TIME. TICK🕐TOCK💣,Eyes_On_Justice,DONALD TRUMP'S USA,I Stand with #Julian A #GenFlynn 🥇#WWG1WGA🙏🏿 #CueanonARMY 🏹#DigitalSoldier 💣 ☀️ ❤️ 4️⃣5️⃣❤️ 🌎 🇺🇸  #flyJohnJohnfly ❤️1️⃣ 8️⃣❤️💡#SAVETHECHILDREN #Cue+,4591,4491,,GreyBeard_Biker|SharletaBasset1|realDonaldTrump
Fri Jul 10 20:27:25 +0000 2020,1281686486480498689,RT @2gay2lift: @realDonaldTrump What about churches?,0,111,956755570094059521,bad sex and hotpockets,getgatorlaid,Police station,I put the D in Dysentery,72,19,,2gay2lift|realDonaldTrump
Fri Jul 10 20:27:59 +0000 2020,1281686626960367617,"RT @no_silenced: Trump threatening to defund the Radical Left Indoctrination  factories we call Schools is exactly what we need

Liberals h…",0,530,2935135128,Robert,rjohnson32405,,"Happily married. Tolerant of all except those who choose emotion over reason, logic and facts. Idiocy is my pet peeve. Christian saved by the grace of God.",3061,2123,,no_silenced
Fri Jul 10 20:28:06 +0000 2020,1281686659831083015,RT @GKeile: Breaking news: President Trump is expected to commute Roger Stones sentence.,0,164,1262774018412892162,Tom Response,TomResponse,,"Husband, Dad, USAF Ret E-9, Engineer, Patriot, Trump Supporter, Anon",2045,1707,,GKeile
Fri Jul 10 20:28:16 +0000 2020,1281686699932880900,@jemelehill The audacity you have.. not allowing Hispanics to support trump,0,0,2156254277,SmokeyTheBlunt,himBobCooter,"Gangsta Stockholms Lan, Sweden",HBCOOTER_Productions,217,20,,jemelehill
Fri Jul 10 20:28:44 +0000 2020,1281686818363265026,"RT @BIZPACReview: ""We're all truly blessed... to have a leader like President Trump who is a builder.""  CEO of Goya Foods, Robert Unanue #B…",0,451,860749693,CARYL (parler:@Acaryl),CarylAcaryl,United States,I think too much,540,199,,BIZPACReview
Fri Jul 10 20:28:57 +0000 2020,1281686870162907136,"RT @gtconway3d: “In 1989, Trump [took out] full-page ad[s] calling for ... the death penalty for [the Central Park 5]. In [those] advertise…",0,1939,15127299,nuanced destruction machine,alexserpico,new york city,editor. visual artist. unfortunate rage tweeter.,1918,565,,gtconway3d
Fri Jul 10 20:29:05 +0000 2020,1281686904677654529,"RT @ProjectLincoln: Trump logic looks like this: 

Coronavirus is so dangerous Paul Manafort is serving his prison time at home, but safe e…",0,32053,3243036853,Doug McGee,DougMc633,"Mineral, WA","Retired Wireman, Lightman, Amateur Musician, wannabe human rights activist, broken down old hippy, #BLM supporter, Feminist, He/Him",2796,1085,,ProjectLincoln
Fri Jul 10 20:29:05 +0000 2020,1281686904933687302,"RT @SethAbramson: Trump just tweeted out that voting is a privilege not a right

(the right to vote is mentioned more times in the U.S. Con…",0,15368,21810908,katie k,katekes,Los Angeles via Chicago,creating,221,196,,SethAbramson
Fri Jul 10 20:29:05 +0000 2020,1281686905877389312,RT @MollyJongFast: Trump doesn’t know that because he’s a moron,0,235,1851981464,Peggy Waugh 🌊🌊,PeggyWaugh1,"Mayfield, OH",Proud mother and wife! Football lover! #DemForce #NotMyPresident #TheResistance #AlternativeUnity #ShePersisted #DontheCon,5239,4770,,MollyJongFast
Fri Jul 10 22:28:16 +0000 2020,1281716899211104257,"RT @howardfineman: Just had a long talk with #RogerStone. He says he doesn’t want a pardon (which implies guilt) but a commutation, and say…",0,8776,3167686090,Sue B,dc9724b7557a474,NC,"dog rescuer, master gardener, traveler #Resister",870,377,RogerStone,howardfineman
Fri Jul 10 22:28:31 +0000 2020,1281716960661823489,Dear @realDonaldTrump Please tell @NYCMayor Hell No! https://t.co/x9tTuihxqO,1,0,581324791,sophia,cherylaki7,,Proud of my kiddos & Proud AMERICAN 100% MAGA @parler_app @Sophia1 #BlueLivesMatter #AllLivesMatter #MAGA,5527,5067,,NYCMayor|realDonaldTrump
Fri Jul 10 22:29:00 +0000 2020,1281717084582445057,"RT @joncoopertweets: Goya Foods: Boycott takes off after CEO praises Trump 
#BoycottGoya #BoycottGoyaFoods  https://t.co/ijzM3eCOtK",0,972,7057642,Dabloguiman,dabloguiman,"Great Falls, VA","Washington, DC - Former podcaster and new/social media enthusiast - Liberal at heart",494,358,BoycottGoya|BoycottGoyaFoods,joncoopertweets
Fri Jul 10 22:29:11 +0000 2020,1281717130803593216,@donwinslow LOLOLOLOL tell the truth. But they will have to change their name. Bc GOP is a Trump brand now. Dead party walking. My opinion only.,0,0,1116773814325481472,Storm59,AidandBet,Earth,Just making my list of PPL who aided & abetted in this crime against our nation. Past & Future criminality against our Nation. To full promise of America.,174,13,,donwinslow
Fri Jul 10 22:29:21 +0000 2020,1281717171090001925,@Sideways66779 @the_chosed_one @RussellZotz @Veracuda89 @ZacksJerryRig @realDonaldTrump And Hilary lost due to her lack of how to do anything important or helpful for the whole country. And because she's a murderer too.🤷‍♂️,1,0,1245192389410553859,Dalton Moore,DaltonM72535888,,Tech Fanatic just looking for Tech Stuff,55,2,,RussellZotz|Sideways66779|Veracuda89|ZacksJerryRig|realDonaldTrump|the_chosed_one
Fri Jul 10 22:30:05 +0000 2020,1281717357447049216,RT @bennyjohnson: BREAKING: President Trump is expected to to commute the sentence of Roger Stone just days before he is set to report to p…,0,1256,1102191819280928768,VuAnhKhoaMusician,MusicianVu,"Ho Chi Minh, Vietnam","Độc thân - Vui Vẻ - Hòa Đồng. Yêu đất Mẹ Việt Nam - Sở thích: Âm nhạc, Nghệ Thuật...",183,49,,bennyjohnson
Fri Jul 10 22:30:06 +0000 2020,1281717361360302080,"RT @realDonaldTrump: Too many Universities and School Systems are about Radical Left Indoctrination, not Education. Therefore, I am telling…",0,75044,239823843,AlohaWorld,NotSurePolitics,"Hawaii, USA",Retweeting is NOT necessarily an endorsement.,247,46,,realDonaldTrump
Sat Jul 11 00:30:12 +0000 2020,1281747583245975559,RT @mayawiley: #Trump gives Clemency to a liar who threatened a judge &amp; encouraged election interference. #Obama showed mercy to ordinary p…,0,208,1358608392,Tonny Mortensen,DreamBrother45,,,25,15,Obama|Trump,mayawiley
Sat Jul 11 00:30:13 +0000 2020,1281747590321590272,RT @tribelaw: Trump commuting Stone in exchange for Stone not rolling on Trump is of course a quid pro quo. Is it politically incorrect in…,0,23403,161750873,Tiffany Sullivan,Bahamatiff,,,275,46,,tribelaw
Sat Jul 11 00:30:17 +0000 2020,1281747604729204737,"If you love @realDonaldTrump, you'll love this book!
Order Today: https://t.co/tfjqpGzo6f https://t.co/GEu9jFG1SX",66,32,91583544,Nick Adams,NickAdamsinUSA,"Dallas, TX",Best selling author endorsed by @POTUS. Founder & President of @1FLAGUSA. Presidential Appointee. Australian by birth; American by choice.,144322,149049,,realDonaldTrump
Sat Jul 11 00:30:25 +0000 2020,1281747639453835264,RT @ProjectLincoln: Donald accuses Biden of wanting to defund the police when Trump is actually trying to defund our children’s schools.,0,19617,1042414484,Clyde Dwight,BrudderClyde,"Kingston, Ontario",Born and raised in Toronto Ontario Canada; Die hard Toronto Maple Leaf fan! a big ole Teddy Bear 😎 according to me wife and friends! And an ethical fella 😉,1637,1427,,ProjectLincoln
Sat Jul 11 00:30:26 +0000 2020,1281747641861378049,"RT @RudyGiuliani: Congratulations to @realDonaldTrump and Roger Stone. 

Ignore the Corrupt Media, this achieved justice. 

The penalty was…",0,8871,3535921,Chuck,ChuckPA6,"Simsbury,CT 06070",,224,80,,RudyGiuliani|realDonaldTrump
Sat Jul 11 00:30:39 +0000 2020,1281747699675664388,"RT @ttocs35: ‘Unfit To Lead’:  RNC Releases New Ad Showing Democrats Criticizing Biden’s Fitness.

https://t.co/Bkj4M610lW",0,136,100594799,MikeD🐾,MichaelDadiego,"Saco, ME",#GOD1st #Country #Family #Prayer #Constitution #BuildTheWall #🚫PC #BackTheBlue #NRA #MILITARY #MAGA #Constitution #VETS; United with THE @AngelWarrior321,61410,62362,,ttocs35
Sat Jul 11 00:30:41 +0000 2020,1281747707812630533,"RT @JoJoFromJerz: @ddale8 Up is down.
Right is wrong.
The sky is purple if they say it is, no matter what you see with your own eyes.
There…",0,7,885512018,Biden/Harris2020 #Democrats2020,dawn_dawnandava,,"A. Schiff: “You cannot constrain him. He is who he is. Truth matters little to him. What's right matters even less, and decency matters not at all.""",4206,2725,,JoJoFromJerz|ddale8
Sat Jul 11 00:30:55 +0000 2020,1281747763848339456,"RT @BillKristol: In Donald Trump's America, Roger Stone is rewarded for lying and Lt. Col. Vindman is punished for telling the truth.",0,72319,219167918,RGM - #socialdistancing + #Joementum,TechMk_RGM,"Superior, CO",I guess it's politics until further notice.,897,1462,,BillKristol
Sat Jul 11 00:31:00 +0000 2020,1281747784442490881,"RT @CNN: BREAKING: President Trump has commuted the 40-month prison sentence of his friend and former political adviser, Roger Stone, that…",0,1238,879039415,uXu,Anon_uXu,,,57,18,,CNN
Sat Jul 11 00:31:01 +0000 2020,1281747789903548418,"RT @ASlavitt: Uh huh. Yep. Our ability to do anything is predicated on knowing who’s sick. Not just the 60% with symptoms.

But we’re blind…",0,500,1592503250,Lucky L,luckylindy31,TX,"I will always fight for truth, justice, and equality. Activist.  #stoppolicebrutality #BlackLivesMatter
#TheResistance",4962,4476,,ASlavitt
Sat Jul 11 00:31:01 +0000 2020,1281747790608171012,"RT @ReyAnthonyFL: Thanks to @jepence, @LourdesAguirre, &amp; @PuppioPerez for a great grassroots zoom meeting with our Miami hispanic community…",0,9,570586925,Gianfranco Puppio Pérez,PuppioPerez,"Miami, FL",Republicano - Venezolano-Americano Proud to call #MiamiDade home. 🐘 Politics and Cafecito ☕️ - 🇺🇸 🇻🇪 🇨🇺  - #KeepAmericaGreat,1828,1140,,LourdesAguirre|PuppioPerez|ReyAnthonyFL|jepence
Sat Jul 11 00:31:08 +0000 2020,1281747818890383360,RT @funder: BREAKING: Trump just commuted sentence of Roger Stone. Trump should be removed immediately for this gross and obscene abuse of…,0,10067,3829804957,L Garcia,lgarciasr,,Die hard Democrat,1208,498,,funder
Sat Jul 11 02:30:45 +0000 2020,1281777920172859392,"@afezio1952 @WolferineP29_25 @EcgoLC @Bubbaflaco @Kegan545 @blitzer850 @Static_Waste @jimbo_always @smitsy @TheBaseIsBack @SUSAN46189802 @MichaelsANewman @sgtmortar @IslesfaninFla @CNS15141 @MonteDCantu @mcgregorgirl1 @wink_nod @JimGagnon6 @DogsBCool @Tenn_Guy @lou_bruette @tom46236928 @KattMist @POTUS I did not know that part wow that’s weird, I have never heard of Covid making someones blood coagulate.",1,0,2628711701,Anti_Liberal,Anti_Liberal73,🚫by @Rosi @carolCNN @JohnCusa,Liberals always manage to undermine American security. ⚠️I have no Filter⚠️ BikerLife 🇺🇸 MAGA🇺🇸 #1A 🇺🇸#2A 🇺🇸#GOA🇺🇸 #KAG 🇺🇸🚫DM’s,6051,5756,,Bubbaflaco|CNS15141|DogsBCool|EcgoLC|IslesfaninFla|JimGagnon6|KattMist|Kegan545|MichaelsANewman|MonteDCantu|POTUS|SUSAN46189802|Static_Waste|Tenn_Guy|TheBaseIsBack|WolferineP29_25|afezio1952|blitzer850|jimbo_always|lou_bruette|mcgregorgirl1|sgtmortar|smitsy|tom46236928|wink_nod
Sat Jul 11 02:30:49 +0000 2020,1281777937877012484,"RT @ProjectLincoln: @LindseyGrahamSC @realDonaldTrump Hope he sees this, bro.",0,1914,23882946,PMJ,milt_pat,"Charlotte, NC","in the land of the blind, the one-eyed man is king ~ Desiderius Erasmus",5001,2071,,LindseyGrahamSC|ProjectLincoln|realDonaldTrump
Sat Jul 11 02:31:20 +0000 2020,1281778068239970305,"RT @eliehonig: Facts:

-- The Trump campaign tried to coordinate with Wikileaks through Roger Stone;

-- A jury convicted Stone of lying to…",0,10136,275598333,Soda Can 🇺🇸,canibud,,"Do not follow me, I will just say something that pisses you off eventually. Thanks!",1869,1011,,eliehonig
