ID,Severity,State,Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Crossing,Stop,Traffic_Signal,Sunrise_Sunset
A-2010659,3,LA,US/Central,97.24612899266853,48.056865206910196,30.05,4.0,False,False,False,Day
A-2011807,3,NY,US/Eastern,84.0,33.0,30.0,4.0,False,False,False,Day
A-2012199,2,FL,US/Eastern,84.0,52.0,29.55,9.0,False,False,False,Day
A-2012648,3,MN,US/Central,89.32374394493208,32.12058145669756,29.84,5.0,False,False,False,Night
A-2013431,2,CA,US/Pacific,87.24572419760587,50.18561969967756,31.158321474362175,8.0,False,False,False,Night
A-2013456,2,CA,US/Pacific,79.84557272534724,46.907676829293294,31.364139863032825,6.0,False,False,False,Day
A-2014365,3,NY,US/Eastern,84.0,40.0,29.98,6.0,False,False,False,Day
A-2014654,3,CA,US/Pacific,99.7740768140291,55.07430131874366,31.414759486276722,4.0,False,False,False,Night
A-2015054,3,NY,US/Eastern,89.0,67.0,30.06,5.0,False,False,False,Day
A-2015897,2,SC,US/Eastern,74.0,41.0,30.07,8.0,False,False,False,Day
A-201656,2,NY,US/Eastern,69.0,54.0,30.31,8.0,False,False,False,Night
A-201670,3,NY,US/Eastern,98.0,52.0,29.9,4.0,False,False,True,Night
A-2018193,3,SC,US/Eastern,88.0,61.0,30.1,7.0,False,False,False,Night
A-2019359,3,CA,US/Pacific,99.14657905446511,37.68254974900502,31.265410403748316,5.0,False,False,False,Day
A-2020383,2,SC,US/Eastern,80.0,43.0,30.09,7.0,False,False,False,Day
A-2020875,3,TX,US/Central,95.11837636979581,59.31130912997129,30.13,6.0,False,False,False,Day
A-2021061,3,TN,US/Central,95.75374331822759,53.15659183327292,30.16,7.0,False,False,False,Day
A-2021262,2,CO,US/Mountain,83.97110446023052,69.0,34.924337441580754,8.0,True,False,True,Day
A-202167,3,NY,US/Eastern,89.0,64.0,30.14,6.0,False,False,False,Day
A-2022126,2,PA,US/Eastern,80.0,55.0,30.1,7.0,False,False,True,Night
A-202321,2,NY,US/Eastern,88.0,37.0,30.11,5.0,False,False,False,Day
A-2024527,3,RI,US/Eastern,95.0,56.0,29.84,4.0,False,False,False,Night
A-2025366,2,MN,US/Central,85.51473646421377,49.48107176758134,30.21,7.0,False,False,False,Day
A-2025622,2,OK,US/Central,77.17071551865455,54.910858068086974,29.8,9.0,False,True,False,Night
A-2026383,3,CA,US/Pacific,87.44024212778038,31.84890281670789,31.87437787455185,6.0,False,False,False,Day
A-2027365,3,OH,US/Eastern,97.0,77.0,29.79,4.0,False,False,False,Night
A-2029169,3,MO,US/Central,90.50829154414612,44.457486001795004,30.03,5.0,False,False,False,Night
A-2029612,2,OK,US/Central,82.40626625158423,27.491428763896565,30.04,9.0,True,False,True,Day
A-2030396,2,CA,US/Pacific,90.06293089398301,32.48470433021106,31.234340691739753,6.0,False,False,False,Night
A-2030430,3,MA,US/Eastern,94.0,59.0,29.92,5.0,False,False,False,Day
A-2031913,3,SC,US/Eastern,89.0,64.0,30.07,5.0,False,False,False,Night
A-2032825,3,AZ,US/Mountain,85.49913116321191,58.0,34.19010319235217,4.0,False,False,False,Night
A-2033483,2,NY,US/Eastern,79.0,64.0,30.26,9.0,False,False,False,Night
A-2033576,3,NY,US/Eastern,82.0,44.0,29.96,6.0,False,False,True,Day
A-2033850,3,VA,US/Eastern,92.0,35.0,29.94,6.0,False,False,False,Day
A-2034263,2,VA,US/Eastern,79.0,53.0,29.84,8.0,False,False,False,Day
A-2035088,2,OK,US/Central,79.84350982610532,62.28446236581836,30.18,9.0,False,False,False,Day
A-2035367,2,TN,US/Central,81.66221555086551,35.936943567914014,29.99,6.0,False,False,True,Day
A-2035760,2,OR,US/Pacific,82.36336784639877,44.62940299281411,31.355562003236084,9.0,True,False,True,Night
A-2036871,3,TX,US/Central,96.9586568761556,74.8872500094397,30.0,8.0,False,False,False,Day
A-2036903,3,TX,US/Central,93.76700681583222,60.37075509721169,30.0,7.0,False,False,False,Night
A-204027,3,MA,US/Eastern,92.0,37.0,29.93,7.0,False,False,False,Night
A-2042445,2,OK,US/Central,75.9939287904652,42.50430132872937,30.11,5.0,False,False,False,Night
A-2042752,2,OK,US/Central,78.62812926775598,33.89713929568155,30.11,8.0,True,False,True,Day
A-2043785,2,NJ,US/Eastern,79.0,42.0,30.06,8.0,False,False,False,Day
A-2043820,2,NJ,US/Eastern,85.0,64.0,30.25,7.0,False,False,True,Day
A-2043850,3,NY,US/Eastern,94.0,56.0,30.1,5.0,False,False,False,Day
A-2043884,3,PA,US/Eastern,91.0,48.0,29.87,5.0,False,False,False,Night
A-2044141,3,OH,US/Eastern,87.0,48.0,30.02,6.0,False,False,False,Night
A-204527,3,NY,US/Eastern,91.0,44.0,29.95,7.0,False,False,False,Day
A-2045453,3,TN,US/Central,97.75150590358899,67.60239218457272,30.01,6.0,False,False,False,Night
A-2045511,3,AL,US/Central,93.53849468702005,70.88923746007586,30.16,7.0,False,False,False,Day
A-2045609,2,TX,US/Central,78.46300652597944,38.73738933491022,29.93,9.0,False,False,False,Day
A-2045713,2,NV,US/Pacific,81.85788136855895,33.59721198973751,31.773785083524917,9.0,False,False,False,Day
A-2046804,2,MD,US/Eastern,84.0,44.0,29.8,7.0,False,False,False,Day
A-2046916,2,KY,US/Eastern,86.0,44.0,30.1,10.0,False,False,False,Night
A-204892,3,CT,US/Eastern,92.0,66.0,29.95,6.0,False,False,False,Day
A-2049605,2,CA,US/Pacific,91.64070780854233,38.33771301063142,30.955390512928552,8.0,False,False,False,Night
A-205063,3,NY,US/Eastern,86.0,69.0,30.09,5.0,False,False,False,Day
A-2051174,3,FL,US/Eastern,88.0,63.0,30.02,7.0,False,False,True,Night
A-205135,3,NY,US/Eastern,96.0,73.0,29.91,7.0,False,False,False,Day
A-2052057,2,TX,US/Central,78.28223224835502,25.286004921460933,29.99,7.0,False,False,False,Night
A-2052150,3,AL,US/Central,90.92344395190263,66.77661692336821,29.87,5.0,False,False,False,Day
A-2052507,2,OR,US/Pacific,92.52888954457866,52.28343564782155,31.1469783455926,8.0,False,False,False,Day
A-2053608,2,NC,US/Eastern,87.0,37.0,30.15,6.0,False,False,False,Day
A-2054023,3,GA,US/Eastern,90.0,50.0,29.93,5.0,False,False,False,Day
A-2054211,3,SC,US/Eastern,85.0,60.0,30.06,6.0,False,False,False,Night
A-2054358,2,MN,US/Central,83.84758064232432,42.70281035616287,29.95,8.0,False,False,False,Day
A-205565,3,NY,US/Eastern,83.0,54.0,30.06,7.0,False,False,True,Night
A-2056050,2,NY,US/Eastern,83.0,53.0,29.8,7.0,False,False,True,Day
A-2056969,2,SC,US/Eastern,79.0,50.0,30.15,10.0,False,False,False,Day
A-2057009,3,FL,US/Eastern,88.0,53.0,29.94,4.0,False,False,False,Day
A-2058671,2,CA,US/Pacific,68.3239088532706,46.35956219727149,30.69767993402951,6.0,False,False,False,Night
A-2061468,3,MI,US/Eastern,90.0,39.0,30.1,4.0,False,False,False,Night
A-2061763,2,NJ,US/Eastern,85.0,37.0,30.01,9.0,False,False,True,Day
A-2062098,2,NC,US/Eastern,91.0,63.0,29.94,8.0,False,False,True,Day
A-206213,3,CT,US/Eastern,83.0,53.0,29.98,5.0,False,False,False,Night
A-2062362,2,FL,US/Eastern,86.0,70.0,29.97,9.0,True,False,True,Day
A-2062427,2,SC,US/Eastern,88.0,66.0,30.13,6.0,False,False,False,Night
A-2062573,3,SC,US/Eastern,83.0,69.0,29.8,4.0,False,False,False,Day
A-206278,3,NY,US/Eastern,95.0,64.0,29.86,5.0,False,False,False,Night
A-2064076,2,CA,US/Pacific,76.61393218916376,53.508358241253674,31.50851596127203,8.0,False,False,False,Day
A-206461,3,NY,US/Eastern,91.0,39.0,30.03,5.0,False,False,False,Night
A-2064785,3,CA,US/Pacific,92.15917411048767,67.49046693123553,31.636961085393967,5.0,False,False,False,Day
A-2065408,2,CA,US/Pacific,71.54439780942806,43.88257694076812,31.341412077364897,8.0,False,False,False,Day
A-2067301,2,OK,US/Central,75.73598894739895,53.03514571008333,29.78,6.0,False,False,False,Day
A-2067663,2,TX,US/Central,89.71337079039341,37.88735050615447,29.8,7.0,False,False,False,Day
A-2067813,2,TX,US/Mountain,88.74094967204918,51.0,35.47361934313333,8.0,False,False,True,Day
A-2068320,3,MI,US/Eastern,102.0,63.0,30.06,5.0,False,False,False,Day
A-2068323,3,MI,US/Eastern,88.0,49.0,29.94,5.0,False,False,False,Day
A-206853,3,CT,US/Eastern,95.0,44.0,30.0,6.0,False,False,False,Night
A-207119,3,NY,US/Eastern,87.0,34.0,29.98,5.0,False,False,False,Day
A-2072684,3,IL,US/Central,95.76917185336966,60.95900716961595,30.15,7.0,False,False,False,Night
A-2073667,2,WA,US/Pacific,80.26040920427305,60.19137632309828,31.98556882679794,8.0,True,False,True,Day
A-2074112,3,MI,US/Eastern,91.0,42.0,30.0,7.0,False,False,False,Day
A-207432,3,NY,US/Eastern,96.0,51.0,30.02,5.0,False,False,False,Day
A-2075346,3,MN,US/Central,88.3029495778548,47.18917250349389,29.83,8.0,False,False,False,Night
A-2075552,3,TX,US/Central,91.02919681087738,48.04010169293935,30.04,8.0,False,False,False,Day
A-2077018,3,RI,US/Eastern,94.0,40.0,29.92,6.0,False,False,False,Day
A-2077564,2,SC,US/Eastern,80.0,60.0,29.84,10.0,False,False,True,Day
A-207800,3,NJ,US/Eastern,104.0,73.0,29.86,5.0,False,False,False,Day
A-2078181,3,TX,US/Central,88.9355587118629,51.32002638341915,29.97,5.0,False,False,True,Day
A-2078519,2,CA,US/Pacific,77.65912440138618,36.70852867470395,31.2842341965494,7.0,False,False,False,Day
A-2078975,3,GA,US/Eastern,78.0,51.0,29.99,7.0,False,False,False,Day
A-2079030,3,IL,US/Central,81.28805617126892,33.67427555922309,29.96,5.0,False,False,False,Day
A-2081196,3,MO,US/Central,93.47409840226413,69.72593179858617,29.85,7.0,False,False,False,Day
A-2082677,2,NY,US/Eastern,71.0,33.0,29.65,7.0,False,False,False,Day
A-2082814,2,PA,US/Eastern,70.0,36.0,29.93,7.0,False,False,False,Day
A-2083092,2,NC,US/Eastern,83.0,47.0,30.28,10.0,True,False,True,Night
A-2083239,2,NC,US/Eastern,73.0,31.0,30.1,8.0,False,False,False,Day
A-2083293,2,NC,US/Eastern,81.0,64.0,29.87,9.0,False,True,False,Day
A-2084345,2,TX,US/Central,63.01106177602828,51.27269362486528,30.22,6.0,False,False,False,Night
A-2085243,2,MI,US/Eastern,86.0,56.0,29.82,7.0,False,False,False,Night
A-2085963,2,VA,US/Eastern,91.0,45.0,29.76,8.0,False,False,False,Day
A-2086469,2,SC,US/Eastern,84.0,32.0,29.81,7.0,False,False,False,Day
A-2087666,3,CA,US/Pacific,94.7153775245193,38.28016934207923,31.17073023297297,6.0,False,False,False,Day
A-2088079,2,NY,US/Eastern,75.0,61.0,29.99,8.0,False,False,False,Day
A-2089307,2,IL,US/Central,87.1415791462614,64.81580413774216,29.8,9.0,False,False,True,Day
A-209038,2,NY,US/Eastern,74.0,41.0,29.93,8.0,False,False,False,Night
A-2091226,3,NC,US/Eastern,90.0,65.0,30.09,6.0,False,False,True,Day
A-2091746,2,SC,US/Eastern,84.0,70.0,30.18,8.0,False,False,False,Day
A-2092292,3,LA,US/Central,91.66253705889572,67.60312418082576,29.77,6.0,False,False,False,Day
A-2093159,3,CA,US/Pacific,77.21188560949169,43.92834502445789,32.074405597320805,6.0,False,False,False,Day
A-2094600,2,PA,US/Eastern,72.0,50.0,30.07,8.0,False,False,False,Day
A-2095077,2,NC,US/Eastern,85.0,66.0,30.1,8.0,False,False,False,Day
A-2097333,3,NY,US/Eastern,90.0,69.0,29.78,7.0,False,False,False,Night
A-2097348,2,NJ,US/Eastern,75.0,44.0,29.96,8.0,False,False,False,Night
A-2098227,3,GA,US/Eastern,94.0,62.0,29.99,4.0,False,False,False,Day
A-2099280,2,AZ,US/Mountain,81.6055143877542,46.0,35.32180423323016,7.0,True,False,True,Day
A-2099471,2,OR,US/Pacific,78.81545247525823,49.804624301923916,31.636987709996088,7.0,False,False,False,Day
A-2099976,2,MI,US/Eastern,74.0,38.0,29.97,7.0,False,False,True,Day
A-2100093,3,NJ,US/Eastern,91.0,62.0,29.91,5.0,False,False,False,Day
A-2100842,3,GA,US/Eastern,82.0,33.0,30.0,4.0,False,False,False,Day
A-2102140,3,CA,US/Pacific,89.8339776500265,37.85382404412045,31.934193141865688,5.0,False,False,False,Day
A-210230,2,NY,US/Eastern,78.0,36.0,30.05,8.0,False,False,False,Night
A-2102422,3,NY,US/Eastern,95.0,63.0,30.03,4.0,False,False,False,Day
A-2104366,2,CA,US/Pacific,83.56024472067577,45.22880869405155,31.773894438230272,7.0,True,False,True,Day
A-2105822,3,SC,US/Eastern,91.0,52.0,29.95,5.0,False,False,False,Day
A-210706,3,CT,US/Eastern,94.0,44.0,30.07,6.0,False,False,False,Day
A-2107233,2,NC,US/Eastern,82.0,35.0,30.16,7.0,False,False,False,Day
A-2107606,3,CA,US/Pacific,85.79704296497728,46.15611270940298,31.319168760337746,7.0,False,False,False,Day
A-2107685,3,NY,US/Eastern,91.0,56.0,30.07,6.0,False,False,False,Night
A-2108222,2,MI,US/Eastern,87.0,62.0,29.82,7.0,False,False,True,Day
A-2109458,2,OK,US/Central,84.67859986997502,61.25500695440096,30.13,7.0,False,False,True,Day
A-2109867,3,UT,US/Mountain,101.22250478389049,70.0,34.85151150628976,6.0,False,False,True,Night
A-2110452,3,MA,US/Eastern,93.0,52.0,29.87,6.0,False,False,False,Day
A-2110548,2,NY,US/Eastern,88.0,61.0,30.35,8.0,False,False,False,Day
A-2112423,3,TN,US/Central,92.43115295332996,57.32497210165714,30.0,5.0,False,False,False,Day
A-2112864,2,OR,US/Pacific,84.96904225130653,41.083902769394804,31.622220274969173,8.0,False,False,False,Day
A-2112980,3,CA,US/Pacific,92.12318338639002,55.185851420486316,31.184027083348617,4.0,False,False,False,Day
A-2113337,3,MA,US/Eastern,82.0,50.0,29.91,5.0,False,False,False,Day
A-2113409,2,NY,US/Eastern,76.0,62.0,30.25,8.0,False,False,True,Day
A-2115357,3,CO,US/Mountain,89.43591325224692,36.0,34.684701192299684,4.0,False,False,False,Night
A-2116644,2,CA,US/Pacific,83.95228987860914,35.607022458412935,31.29628228402729,8.0,False,False,True,Day
A-2116953,2,TN,US/Central,87.18241912072388,42.06197859414043,29.86,8.0,False,False,False,Day
A-2120956,2,AL,US/Central,72.83505897467644,40.089943872707636,30.37,8.0,False,False,False,Day
A-2122707,2,NC,US/Eastern,82.0,49.0,30.05,8.0,False,False,False,Day
A-2122863,2,FL,US/Eastern,82.0,33.0,29.78,6.0,True,False,True,Day
A-2123457,2,IA,US/Central,71.60944441705288,36.23305643016963,29.87,7.0,False,False,False,Day
A-2124457,2,CA,US/Pacific,88.0055254007568,29.396951283025913,31.712667849157658,7.0,False,False,False,Day
A-2125325,3,VA,US/Eastern,89.0,60.0,30.04,6.0,False,False,False,Night
A-2125996,2,SC,US/Eastern,67.0,35.0,30.3,7.0,False,False,False,Day
A-2127118,3,UT,US/Mountain,83.33703313679132,65.0,34.47869371292643,6.0,False,False,False,Day
A-2127429,2,CA,US/Pacific,92.5095030086975,46.786350165668104,31.26504125166814,9.0,False,False,False,Day
A-21293,3,CA,US/Pacific,92.38180042042265,66.98755181314455,31.24986847382748,5.0,False,False,False,Day
A-213031,3,MA,US/Eastern,93.0,65.0,30.05,6.0,False,False,False,Day
A-2130601,2,CA,US/Pacific,83.62366697274902,34.35577497751607,31.268608106788484,8.0,False,False,True,Day
A-213172,3,NY,US/Eastern,95.0,73.0,29.96,4.0,False,False,False,Day
A-213225,2,CT,US/Eastern,81.0,47.0,30.05,9.0,False,False,False,Day
A-213308,3,NY,US/Eastern,88.0,43.0,30.06,6.0,False,False,False,Night
A-2133319,2,LA,US/Central,83.67727006559592,28.909016924255777,30.14,8.0,False,False,False,Day
A-2134189,2,CA,US/Pacific,78.76478232942833,23.69941972510723,31.76448519454671,7.0,False,True,False,Night
A-2136172,2,TX,US/Central,75.32437234199949,37.761263641640305,29.87,6.0,False,False,False,Day
A-2136296,2,LA,US/Central,86.57716645693979,59.68540525627034,29.78,7.0,False,False,False,Day
A-2136321,2,LA,US/Central,88.89648644042049,51.95034104422594,30.28,8.0,False,False,False,Night
A-2137119,2,CA,US/Pacific,92.41896546021076,52.67167848940612,31.989760397426625,6.0,False,False,False,Night
A-2137796,3,VA,US/Eastern,86.0,46.0,30.0,6.0,False,False,False,Night
A-2137812,2,IN,US/Eastern,80.0,31.0,29.96,8.0,False,False,False,Night
A-2139593,3,UT,US/Mountain,86.07330236446357,67.0,35.52516413680799,6.0,True,False,True,Day
A-2141434,3,SC,US/Eastern,96.0,46.0,30.02,4.0,False,False,False,Night
A-214163,3,NY,US/Eastern,88.0,44.0,29.87,6.0,False,False,False,Day
A-2141676,2,IL,US/Central,81.28619161783666,55.14797889072848,30.03,9.0,False,False,False,Day
A-214285,3,NY,US/Eastern,92.0,60.0,29.93,7.0,False,False,False,Day
A-2143576,3,PA,US/Eastern,86.0,39.0,29.79,6.0,False,False,False,Night
A-2143751,2,IN,US/Eastern,74.0,29.0,29.92,6.0,False,False,True,Day
A-2144913,2,IL,US/Central,86.71321209430332,47.70950906485147,30.07,7.0,False,False,False,Day
A-2145671,3,UT,US/Mountain,89.30763006151247,71.0,34.41078018546031,7.0,False,False,False,Day
A-2147699,3,PA,US/Eastern,88.0,39.0,29.78,8.0,False,False,False,Day
A-2147798,3,VA,US/Eastern,92.0,74.0,29.97,6.0,False,False,False,Night
A-2147869,3,VA,US/Eastern,92.0,35.0,29.81,5.0,False,False,False,Day
A-2148155,2,NC,US/Eastern,90.0,53.0,30.28,7.0,True,False,True,Night
A-2149683,3,NM,US/Mountain,82.46977162690925,54.0,35.81001215797183,5.0,False,False,False,Day
A-215033,2,NY,US/Eastern,84.0,57.0,30.21,8.0,False,False,False,Day
A-2151305,2,FL,US/Eastern,79.0,59.0,29.76,9.0,False,False,True,Day
A-215273,3,NY,US/Eastern,92.0,68.0,30.02,6.0,False,False,False,Day
A-2152808,2,CA,US/Pacific,80.31567979802573,31.238580436900396,31.465588355959763,7.0,False,False,False,Day
A-2152851,2,CA,US/Pacific,88.6920461536134,30.67156496950135,31.438750090541888,9.0,False,False,False,Day
A-2153901,3,VA,US/Eastern,84.0,43.0,29.83,6.0,False,False,False,Day
A-2154114,2,NC,US/Eastern,83.0,30.0,30.0,8.0,False,False,False,Day
A-2154753,2,LA,US/Central,89.32194393385218,62.59310803473046,29.86,7.0,False,False,False,Day
A-2156431,3,NJ,US/Eastern,96.0,48.0,30.15,5.0,False,False,False,Day
A-2157064,2,VA,US/Eastern,87.0,40.0,30.34,8.0,False,False,False,Day
A-2157698,3,MN,US/Central,91.69540140169052,33.54127073852446,30.03,6.0,False,False,False,Night
A-215791,2,NY,US/Eastern,73.0,38.0,30.12,6.0,False,False,True,Day
A-2157948,3,TX,US/Central,92.41117990400748,37.36628580222325,30.01,5.0,False,False,True,Day
A-2158141,2,TX,US/Central,77.11868673389381,49.637349751461805,29.54,7.0,False,False,True,Day
A-2158801,3,CA,US/Pacific,97.99445320017117,58.6540720728173,31.4205109171766,7.0,False,False,False,Day
A-2160082,3,FL,US/Eastern,86.0,70.0,30.01,6.0,False,False,False,Day
A-2161394,1,AZ,US/Mountain,79.41629312674337,58.0,35.384731079591845,8.0,False,False,True,Day
A-2162795,3,FL,US/Eastern,93.0,56.0,30.25,5.0,False,False,False,Day
A-216293,3,CT,US/Eastern,84.0,48.0,30.0,5.0,False,False,False,Day
A-2163014,3,CO,US/Mountain,96.43909417462234,46.0,35.47287526728747,5.0,False,False,False,Night
A-2164187,3,VA,US/Eastern,85.0,48.0,30.06,4.0,False,False,False,Day
A-2165074,2,TX,US/Central,86.99369753081572,41.76324427356872,30.32,7.0,False,False,False,Day
A-2166013,3,CA,US/Pacific,85.55241576719992,41.9195596263996,31.715743442838132,6.0,False,False,False,Day
A-2166845,2,NC,US/Eastern,73.0,55.0,30.01,9.0,False,False,False,Day
A-2167567,3,MO,US/Central,93.28162947114457,52.59644883107845,30.18,6.0,False,False,False,Night
A-216815,2,CT,US/Eastern,69.0,30.0,29.92,9.0,False,False,False,Day
A-2168283,2,CO,US/Mountain,77.09101317497277,56.0,35.953705736873026,7.0,False,False,False,Day
A-2168563,2,OR,US/Pacific,76.72148778192408,38.62786175921629,31.717716722339027,8.0,False,False,False,Night
A-2169440,3,NY,US/Eastern,84.0,36.0,29.92,5.0,False,False,False,Day
A-2170808,2,LA,US/Central,90.85785154972633,59.55086049873497,30.06,7.0,False,False,False,Day
A-217122,3,NY,US/Eastern,91.0,35.0,30.07,6.0,False,False,False,Day
A-2172482,2,PA,US/Eastern,75.0,36.0,29.95,7.0,False,False,False,Day
A-2173388,2,MN,US/Central,90.34022472617634,40.44034725935043,29.97,7.0,False,False,False,Day
A-2173769,2,LA,US/Central,79.16941315143154,41.14216723059445,29.72,8.0,False,False,False,Day
A-2175334,3,NY,US/Eastern,94.0,41.0,30.0,5.0,False,False,False,Day
A-2175533,2,IN,US/Eastern,81.0,32.0,29.96,7.0,False,False,True,Day
A-2175766,3,VA,US/Eastern,90.0,46.0,30.01,6.0,False,False,False,Night
A-2176591,2,IL,US/Central,83.38488595194876,36.08895904605613,29.56,9.0,False,False,True,Day
A-2176765,2,TX,US/Central,79.26184871766372,49.33139268284153,29.9,6.0,False,False,True,Day
A-2177362,1,CO,US/Mountain,77.52518651595538,60.0,34.90483419013767,8.0,False,False,False,Day
A-2178340,2,NC,US/Eastern,75.0,27.0,30.06,7.0,False,False,False,Day
A-2178699,3,GA,US/Eastern,85.0,57.0,30.0,4.0,False,False,False,Day
A-2178942,2,OK,US/Central,81.54089886502939,50.76856273173702,30.1,7.0,False,False,True,Day
A-2179058,2,LA,US/Central,75.8360916851785,53.56680168967304,29.89,10.0,False,False,False,Day
A-2179583,3,NY,US/Eastern,89.0,39.0,30.06,5.0,False,False,False,Day
A-2179613,4,WV,US/Eastern,97.0,47.0,31.05,2.0,False,False,False,Day
A-2181397,3,UT,US/Mountain,82.8787613398638,33.0,34.94648383095144,6.0,False,False,False,Day
A-2181403,3,NV,US/Pacific,91.46831270441452,29.605950900472926,31.40949450947765,5.0,False,False,False,Night
A-2182074,3,PA,US/Eastern,87.0,61.0,29.97,5.0,False,False,False,Day
A-2183228,4,AR,US/Central,91.3324828633777,64.81538508444206,31.03,2.0,False,False,False,Day
A-2184140,2,CA,US/Pacific,88.72406415640836,33.03379175883728,31.396352459713356,7.0,False,False,True,Day
A-2184213,3,CA,US/Pacific,89.92175796032562,32.902788975547445,31.581597911012818,5.0,False,False,False,Night
A-2184723,3,NY,US/Eastern,89.0,43.0,29.97,6.0,False,False,False,Day
A-2185263,3,FL,US/Eastern,94.0,44.0,30.02,4.0,False,False,False,Day
A-2186295,2,TX,US/Central,88.23577689547655,49.73779618799212,30.24,6.0,False,False,False,Day
A-2186352,3,CO,US/Mountain,85.10125916977262,69.0,34.81670270889042,4.0,False,False,False,Day
A-2187205,2,NY,US/Eastern,74.0,38.0,29.8,7.0,False,False,False,Day
